generation,best,mean,std
0,0.5278761005076794,0.3937402816167447,0.08781250621037089
1,0.5278761005076794,0.4129025414583067,0.0938755178609048
2,0.5278761005076794,0.5087138406661174,0.05748677952468634
3,0.5278761005076794,0.5087138406661174,0.057486779524686345
4,0.5278761005076794,0.4895515808245552,0.07664903936624845
5,0.5278761005076794,0.5087138406661174,0.057486779524686345
6,0.5278761005076794,0.5087138406661174,0.05748677952468634
7,0.5278761005076794,0.4895515808245552,0.07664903936624845
